Temporal fija@3@Golfo de California y costas occidentales de B.C.S., del 1 de agosto al 31 de Octubre@Golfo de California y costas occidentales de B.C.S., del 1 de agosto al 31 de Octubre@4010300
Temporal fija@3@Golfo de California y costas occidentales de B.C.S., del 1 de agosto al 31 de Octubre@Golfo de California y costas occidentales de B.C.S., del 1 de agosto al 31 de Octubre@4010301
Sin veda@0@@@8006022
Sin veda@0@@@8006086
Sin veda@0@@@8006134
Sin datos@0@@@4010291
Sin veda@0@@@8006153
Sin veda@0@@@8006174
Sin veda@0@@@8006184
Sin veda@0@@@8006218
Sin veda@0@@@8010085
Temporal fija@3@del 15 de septiembre al 15 de diciembre @del 15 de septiembre al 15 de diciembre@
Sin veda@0@@@8006257
Temporal fija@3@Campeche, Yucatán y Quintana Roo,  Del 16 de diciembre al 31 de julio@Campeche, Yucatán y Quintana Roo,  Del 16 de diciembre al 31 de julio@4011416
Sin veda@0@@@8006269
Sin veda@0@@@8006290
Sin veda@0@@@8006305
Sin datos@0@@@4013700
Sin datos@0@@@4013701
Sin veda@0@@@8006355
Sin veda@0@@@8006402
Sin veda@0@@@8006531
Sin datos@0@@@4010288
Sin veda@0@@@8019376
Sin datos@0@@@4010274
Sin datos@0@@@4010275
Sin datos@0@@@4010259
Sin veda@0@@@8006543
Sin veda@0@@@8006568
Sin veda@0@@@8006624
Sin datos@0@@@4013551
Sin veda@0@@@8006667
Sin veda@0@@@8006704
Sin veda@0@@@8006705
Permanente@20@@@1001016
Sin veda@0@@@8006706
Sin veda@0@@@8006707
Permanente@20@@@1001005
Sin veda@0@@@8006708
Permanente@20@@@1001007
Permanente@20@@@1001014
Sin veda@0@@@8006715
Sin veda@0@@@8006717
Sin veda@0@@@8006718
Sin veda@0@@@8006746
Sin veda@0@@@8006901
Sin veda@0@@@8006904
Sin veda@0@@@8006910
Sin veda@0@@@8006915
Sin veda@0@@@8006951
Sin veda@0@@@8020107
Temporal fija@3@Baja California y Baja California Sur, Del 1de marzo al 30 de junio @Baja California y Baja California Sur, Del 1de marzo al 30 de junio @1000835
Sin veda@0@@@8006991
Sin datos@0@@Todo el año @4002442
Sin veda@0@@@8005828
Sin veda@0@@@8005831
Sin veda@0@@@8005833
Sin veda@0@@@8005834
Sin veda@0@@@8005835
Sin veda@0@@@8005838
Sin veda@0@Pesqueria cerrada @Todo el año@8005845
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8005851
Sin veda@0@@@8005858
Sin veda@0@@@8005859
Sin veda@0@@@8005860
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8005885
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8005886
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8005887
Sin veda@0@@@8005889
Sin veda@0@@@8005894
Sin veda@0@@@8005922
Sin veda@0@@@8009944
Sin veda@0@@@8005924
Sin veda@0@@@8005927
Sin veda@0@@@8005937
Sin veda@0@@@
Sin veda@0@@@8008569
Sin veda@0@@@8005946
Sin veda@0@@Todo el año @8019371
Sin veda@0@@@8005989
Sin veda@0@@@8005995
Sin veda@0@@@8005996
Sin veda@0@@@8009226
Sin veda@0@@@8008535
Sin veda@0@@Todo el año @8007106
Sin veda@0@@Todo el año@8007139
Sin veda@0@@?@8007213
Sin veda@0@@@8007221
Sin veda@0@@@8006057
Sin veda@0@@@
Sin veda@0@@@8006064
Sin veda@0@@@8006074
Sin veda@0@@@8007312
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8006666
Sin veda@0@@@8006077
Sin veda@0@@@8006079
Sin veda@0@@@8006081
Sin veda@0@@@8006082
Sin veda@0@@@8007314
Sin veda@0@@@8007323
Sin veda@0@@@8006135
Sin veda@0@@@8006136
Sin veda@0@@@8007343
Sin veda@0@@@8006154
Sin veda@0@@@8006155
Sin veda@0@@@8007344
Sin veda@0@@@8007403
Sin veda@0@@@8006173
Sin veda@0@@@8007519
Sin veda@0@@@
Sin veda@0@@@8006183
Sin veda@0@@@8007521
Sin veda@0@@@8006185
Sin veda@0@@@8006186
Sin veda@0@@@8006188
Sin veda@0@@@8006190
Sin veda@0@@@8006191
Sin veda@0@@@8007548
Sin veda@0@@@8006207
Sin veda@0@@@8006208
Sin veda@0@@@8006209
Sin veda@0@@@8007550
Sin veda@0@@@8007582
Sin veda@0@@@8007584
Sin veda@0@@@8006213
Sin veda@0@@@8010079
Sin veda@0@@@8006217
Sin veda@0@@@8007636
Sin veda@0@@@8007742
Temporal fija@3@(Golfo de México y Caribe) 1 de mayo al 29 de agosto. @mayo, junio, julio, agosto@8006221
Temporal fija@3@(Golfo de México y Caribe) 1 de mayo al 29 de agosto. @mayo, junio, julio, agosto@8006225
Sin veda@0@@@8007757
Temporal fija@3@(Golfo de México y Caribe) 1 de mayo al 29 de agosto. @mayo, junio, julio, agosto@8006228
Temporal fija@3@(Golfo de México y Caribe) del 1 de mayo al 29 de agosto.  (Pacífico) del 1 de mayo al 31 de julio.@(Golfo y Caribe) mayo, junio, julio, agosto; (Pacífico) mayo, junio, julio@8006229
Temporal fija@3@(Golfo de México y Caribe) del 1 de mayo al 29 de agosto.  (Pacífico) del 1 de mayo al 31 de julio.@(Golfo y Caribe) mayo, junio, julio, agosto; (Pacífico) mayo, junio, julio@8006230
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006231
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006232
Temporal fija@3@(Golfo de México y Caribe) 1 de mayo al 29 de agosto. @mayo, junio, julio, agosto@8006234
Temporal fija@3@(Golfo de México y Caribe) del 1 de mayo al 29 de agosto.  (Pacífico) del 1 de mayo al 31 de julio.@(Golfo y Caribe) mayo, junio, julio, agosto; (Pacífico) mayo, junio, julio@8006235
Temporal fija@3@(Golfo de México y Caribe) 1 de mayo al 29 de agosto. @mayo, junio, julio, agosto@8006236
Sin veda@0@@@8006247
Sin veda@0@@@8007758
Sin veda@0@@@8006258
Sin veda@0@@@8006261
Sin veda@0@@@8006262
Sin veda@0@@@8006263
Sin veda@0@@@8007799
Sin veda@0@@@8006271
Sin veda@0@@@8006273
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006274
Sin veda@0@@@8006275
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006276
Sin veda@0@@@8006277
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006278
Sin veda@0@@@8006280
Temporal fija@3@ (Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8006288
Sin veda@0@@@8007832
Sin veda@0@@@8007841
Sin veda@0@@@8006297
Sin veda@0@@@8006298
Sin veda@0@@@8007938
Sin veda@0@@@8006313
Sin veda@0@@@8007996
Sin veda@0@@@8006388
Sin veda@0@@@8009045
Sin veda@0@@@8006395
Sin veda@0@@@8008000
Permanente@20@Todo el año, (solo pesca deportiva)@Todo el año@8006411
Sin veda@0@@@8006454
Sin veda@0@@@8006455
Sin veda@0@@@8008002
Sin veda@0@@@8006458
Sin veda@0@@@8006459
Temporal fija@3@(Pacífico) 1 de mayo al 31 de agosto (http://www.conapesca.gob.mx/work/sites/cona/dgop/VEDASVIGENTES20170315.pdf)@(Pacífico) mayo, junio, julio, agosto@8006460
Sin veda@0@@@8006461
Sin veda@0@@@8006463
Sin veda@0@@@8006466
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006523
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006524
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006525
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006526
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006527
Sin veda@0@@@8006529
Sin veda@0@@@8008007
Sin veda@0@@@8008048
Sin veda@0@@@8006541
Sin veda@0@@@8008053
Sin veda@0@@@8008054
Sin veda@0@@@
Sin veda@0@@@8006564
Sin veda@0@@@8008055
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@8008056
Sin veda@0@@@8006618
Sin veda@0@@@
Sin veda@0@@@8008059
Sin veda@0@@@8006625
Sin veda@0@@@8006642
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@
Sin veda@0@@@8020108
Temporal fija@3@ (Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8006662
Temporal fija@3@ (Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8006665
Sin veda@0@@@8008065
Sin veda@0@@@8008083
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8007399
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8006672
Sin veda@0@@@8008105
Sin veda@0@@@8019373
Sin veda@0@@@8008118
Sin veda@0@@@8008182
Sin veda@0@@@8008191
Sin veda@0@@@8008249
Sin veda@0@@@8008311
Sin veda@0@@@8006709
Sin veda@0@@@8006713
Sin veda@0@@@8008312
Sin veda@0@@@8008341
Sin veda@0@@@8008386
Sin veda@0@@@8006720
Sin veda@0@@@8006727
Temporal fija@3@15 de agosto a 30 de septiembre@15 de agosto a 30 de septiembre@2002737
Temporal fija@3@~Litoral del Golfo de México:
Del 1 de marzo al 30 de junio~@~Litoral del Golfo de México:
Del 1 de marzo al 30 de junio~@2002415
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@
Temporal fija@3@Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;  Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre. @Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;  Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@
Sin veda@0@@@8006790
Temporal fija@3@Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre; Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre. @Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre; Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@4012593
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006892
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006893
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006894
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006895
Sin veda@0@@@8006897
Sin veda@0@@@8006898
Sin veda@0@@@8006900
Temporal fija@3@Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;   Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre. @Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;   Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@
Sin veda@0@@@8006902
Sin veda@0@@@8006903
Temporal fija@3@Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;  Zona III Banco Chinchorro en Q. Roo: mes de febrero y del 1 de mayo al 30 de noviembre; Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre. @Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;  Zona III Banco Chinchorro en Q. Roo: mes de febrero y del 1 de mayo al 30 de noviembre; Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre. @
Temporal fija@3@Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;   Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre. @Zona I Yucatán: permanente; Zona II Quintana Roo: del 1 de mayo al 31 de octubre;   Zona IV Campeche: Del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@
Sin veda@0@@@8006908
Temporal fija@3@(Golfo de México y Caribe) del 1 de mayo al 29 de agosto.  (Pacífico) del 1 de mayo al 31 de julio.@(Golfo y Caribe) mayo, junio, julio, agosto; (Pacífico) mayo, junio, julio@8006226
Temporal fija@3@(Golfo de México y Caribe) del 1 de mayo al 29 de agosto.  (Pacífico) del 1 de mayo al 31 de julio.@(Golfo y Caribe) mayo, junio, julio, agosto; (Pacífico) mayo, junio, julio@8006764
Temporal fija@3@(Golfo de México y Caribe) del 1 de mayo al 29 de agosto.  (Pacífico) del 1 de mayo al 31 de julio.@(Golfo y Caribe) mayo, junio, julio, agosto; (Pacífico) mayo, junio, julio@8006812
Temporal fija@3@(Pacífico) 1 de noviembre al 31 de diciembre. (Golfo de México) del 1 de diciembre al  28 de febrero.  @(Pacífico) noviembre, diciembre; (Golfo) diciembre, enero, febrero@8007376
Temporal fija@3@(Pacífico) Del 1 de abril al 15 de julio. (Golfo de México) del 1 de diciembre al 28 de febrero.   @(Pacífico) abril, mayo, junio, julio;  (Golfo) diciembre, enero, febrero@8007377
Sin datos@0@5 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@Buscar@4010134
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006984
Temporal fija@3@(Golfo de México) del 15 de mayo al 15 de agosto).@(Golfo) mayo, junio, julio, agosto@8006985
Sin datos@0@@@2002197
Sin veda@0@@@8019321
Sin veda@0@@@8006993
Sin veda@0@@@8007006
Sin veda@0@@@
Sin datos@0@@@2002785
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8020033
Sin datos@0@4 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@4 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@4009948
Sin datos@0@3 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@3 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@4009949
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@
Sin veda@0@@@8008457
Sin datos@0@2 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@2 periodos, el primero del 1 de enero al 14 de marzo y del 16 de julio al 31 de diciembre.@4009848
Permanente@20@Todo el año, (solo pesca deportiva en ciertas áreas)@Todo el año @8007088
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007089
Temporal fija@3@Actualmente no está establecida una veda.@Actualmente no está establecida una veda.@8007100
Sin veda@0@@@8010766
Temporal fija@3@~Litoral del Golfo de México:
Del 1 de marzo al 30 de junio~@~Litoral del Golfo de México:
Del 1 de marzo al 30 de junio~@2002416
Sin veda@0@@Todo el año @8007107
Sin veda@0@@Todo el año@8007108
Sin veda@0@@Todo el año @8007122
Sin veda@0@@Todo el año@8007128
Sin veda@0@@Todo el año@8007130
Temporal fija@3@~Litoral del Golfo de México:
Del 1 de marzo al 30 de junio~@Todo el año @2008619
Sin veda@0@@Todo el año@8007141
Sin veda@0@@Todo el año@8007144
Sin veda@0@@Todo el año @8007195
Sin veda@0@@Todo el año @8007203
Temporal variable@3@Del río Bravo al río Coatzacoalcos@Buscar@2003163
Temporal variable@3@Del río Bravo al río Coatzacoalcos@Buscar@2002152
Temporal variable@3@ Permanente Zona II@@2002162
Sin veda@0@@Actualmente no está establecida una veda. http://www.conapesca.gob.mx/work/sites/cona/dgop/VEDASVIGENTES20170315.pdf@8007214
Temporal variable@3@Del río Bravo al río Coatzacoalcos@Buscar@2002155
Sin veda@0@@Actualmente no está establecida una veda.@8007216
Sin veda@0@@Actualmente no está establecida una veda. http://www.conapesca.gob.mx/work/sites/cona/dgop/VEDASVIGENTES20170315.pdf@8007217
Sin veda@0@@Actualmente no está establecida una veda. http://www.conapesca.gob.mx/work/sites/cona/dgop/VEDASVIGENTES20170315.pdf@8007218
Temporal variable@3@Del río Bravo al río Coatzacoalcos@Buscar@2002868
Sin veda@0@@Todo el año @8007220
Temporal fija@3@~Zona I  Del 15 de julio al 15 de
noviembre y Zona II al 15 de febrero. ~@~Zona I  Del 15 de julio al 15 de
noviembre y Zona II al 15 de febrero.~@4013240
Sin veda@0@@@8007223
Sin veda@0@@@8007225
Sin veda@0@@@8007226
Temporal fija@3@ De Sinaloa a Chiapas, del 1 de junio al 31 de agosto@De Sinaloa a Chiapas, del 1 de junio al 31 de agosto@
Temporal fija@3@Campeche, Yucatán y Quintana Roo,  Del 16 de diciembre al 31 de julio@Campeche, Yucatán y Quintana Roo,  Del 16 de diciembre al 31 de julio@4013375
Sin veda@0@@@8007229
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8006598
Permanente@20@Todo el año, (solo pesca deportiva en ciertas áreas)@Todo el año @8019325
Permanente@20@Todo el año, (solo pesca deportiva)@Todo el año @8007252
Permanente@20@Todo el año, (solo pesca deportiva en ciertas áreas)@Todo el año @8007253
Permanente@20@Todo el año@Todo el año @8007270
Permanente@20@Todo el año, (solo pesca deportiva)@Todo el año @8007275
Sin veda@0@@@8007311
Sin datos@0@@@2002342
Sin veda@0@@@8007313
Sin datos@0@@@2008625
Sin veda@0@@@8007316
Sin veda@0@@@8007317
Sin veda@0@@@8007318
Sin datos@0@@@2002738
Sin veda@0@@@
Sin datos@0@@@2002189
Sin datos@0@@@2002201
Sin veda@0@@@8007348
Sin veda@0@@@8007350
Sin veda@0@@@8007351
Sin veda@0@@@8007356
Permanente@20@Todo el año@Todo el año @8007359
Permanente@20@Todo el año@Todo el año @8007360
Permanente@20@Todo el año@Todo el año @8007361
Permanente@20@Todo el año@Todo el año @8007362
Permanente@20@Todo el año@Todo el año @8007363
Sin datos@0@@@2002665
Sin datos@0@@@
Sin datos@0@@@
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007389
Temporal fija@3@(Golfo de México y Caribe) 1 de mayo al 29 de agosto. @mayo, junio, julio, agosto@8007390
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007392
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007394
Sin datos@0@@@2002364
Sin datos@0@Del río Bravo al río Coatzacoalcos@Buscar@2002151
Sin veda@0@@@8007400
Sin datos@0@@@2003231
Sin datos@0@@@2002163
Sin datos@0@@@2002166
Sin veda@0@@@8007404
Temporal fija@3@(Golfo de México y Caribe) del 15 febrero al 15 de marzo.@(Golfo y Caribe) febrero y marzo@8007405
Sin veda@0@@@8006206
Sin datos@0@@@2002167
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8019313
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007415
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007416
Temporal fija@3@@@8007444
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007445
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007447
Temporal fija@3@(Pacífico) del 1 de mayo al 31 de julio.@(Pacífico) mayo, junio, julio@8007451
Permanente@20@Todo el año, (solo pesca deportiva)@Todo el año @8007452
Sin veda@0@@@8006457
Sin datos@0@@@4013226
Sin datos@0@@@4011904
Sin veda@0@@@8007520
Sin datos@0@@@4010258
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@
Sin veda@0@@@8007534
Sin datos@0@@@4011912
Sin datos@0@@@4010289
Sin veda@0@@@8007553
Sin veda@0@@@8007554
Sin veda@0@@@8007555
Sin datos@0@@@4013308
Sin datos@0@@@
